,Label,year,content_length,aver_word_length
8195,1,2021,1850,7.506912442
8196,1,2021,1992,7.37394958
8197,1,2021,1503,5.387931034
8198,1,2021,2651,6.007978723
8199,1,2021,2202,5.990353698
8200,1,2021,595,5.976470588
8201,1,2021,2461,5.514588859
8202,1,2021,6898,5.866133866
8203,1,2021,2191,8.324786325
8204,1,2021,2474,7.496551724
8205,1,2021,5544,5.688106796
8206,1,2021,2411,6.885245902
8207,1,2021,2309,7.06993007
8208,1,2021,2314,7.034722222
8209,1,2021,1470,7.340909091
8210,1,2021,1870,7.696261682
8211,1,2021,3153,7.121134021
8212,1,2021,2542,6.600600601
8213,1,2021,1970,6.195488722
8214,1,2021,2558,6.837423313
8215,1,2021,1083,7.535433071
8216,1,2021,1723,7.161904762
8217,1,2021,3029,6.973544974
8218,1,2021,6551,6.954933009
8219,1,2021,2533,7.274509804
8220,1,2021,1352,7.397515528
8221,1,2021,2402,7.188356164
8222,1,2021,1413,6.726775956
8223,1,2021,2760,6.749295775
8224,1,2021,1957,6.441064639
8225,1,2021,4708,7.56284153
8226,1,2021,4266,6.621621622
8227,1,2021,1964,6.859437751
8228,1,2021,1366,6.805714286
8229,1,2021,963,8.018867925
8230,1,2021,2589,6.75975976
8231,1,2021,1098,6.899280576
8232,1,2021,2106,6.977272727
8233,1,2021,2897,7.002770083
8234,1,2021,7303,6.50984456
8235,1,2021,2107,7.361111111
8236,1,2021,1387,7.046511628
8237,1,2021,3623,5.546279492
8238,1,2021,7678,5.848566308
8239,1,2021,3236,5.460764588
8240,1,2021,2690,7.201219512
8241,1,2021,3239,5.415506958
8242,1,2021,1958,6.540540541
8243,1,2021,4213,7.672164948
8244,1,2021,1387,6.356382979
8245,1,2021,1978,6.919678715
8246,1,2021,1234,7.165562914
8247,1,2021,2438,6.375757576
8248,1,2021,3455,6.988425926
8249,1,2021,1569,7.285714286
8250,1,2021,2285,7.268115942
8251,1,2021,2766,6.846153846
8252,1,2021,7000,6.871331828
8253,1,2021,2640,6.821958457
8254,1,2021,6831,6.977777778
8255,1,2021,4030,7.025948104
8256,1,2021,4874,7.337349398
8257,1,2021,3008,5.495670996
8258,1,2021,3418,7.070921986
8259,1,2021,2949,6.534526854
8260,1,2021,1337,7.146341463
8261,1,2021,4073,5.314152411
8262,1,2021,3019,7.549575071
8263,1,2021,1548,7.751412429
8264,1,2021,3059,7.243243243
8265,1,2021,5201,6.890743551
8266,1,2021,2982,6.712435233
8267,1,2021,2845,6.681081081
8268,1,2021,1550,7.505494505
8269,1,2021,2803,6.818435754
8270,1,2021,2538,6.900311526
8271,1,2021,6407,7.142675159
8272,1,2021,2421,6.535825545
8273,1,2021,4933,6.8672
8274,1,2021,2745,6.59833795
8275,1,2021,5134,7.586264657
8276,1,2021,2413,7.046666667
8277,1,2021,2287,7.312727273
8278,1,2021,1953,7.004098361
8279,1,2021,2852,6.946927374
8280,1,2021,3519,6.865771812
8281,1,2021,1916,7.431718062
8282,1,2021,3471,6.496717724
8283,1,2021,1558,6.969230769
8284,1,2021,2467,7.132013201
8285,1,2021,3331,7.222222222
8286,1,2021,1841,6.926724138
8287,1,2021,2478,6.319526627
8288,1,2021,1056,6.443661972
8289,1,2021,7946,7.057926829
8290,1,2021,1753,7.11627907
8291,1,2021,2408,7.519572954
8292,1,2021,1141,6.709459459
8293,1,2021,2578,6.447976879
8294,1,2021,613,7.647887324
8295,1,2021,3393,6.96713615
8296,1,2021,2086,6.794007491
8297,1,2021,1723,7.234449761
8298,1,2021,2068,6.893129771
8299,1,2021,2871,7.49112426
8300,1,2021,5383,6.430939227
8301,1,2021,1477,7.363636364
8302,1,2021,3279,6.583333333
8303,1,2021,1993,7.392405063
8304,1,2021,4350,6.878402904
8305,1,2021,4136,7.391038697
8306,1,2021,1745,7.354066986
8307,1,2021,3937,7.391025641
8308,1,2021,1156,8.0390625
8309,1,2021,3553,7.53125
8310,1,2021,2575,6.953560372
8311,1,2021,2968,6.68134715
8312,1,2021,2406,6.865131579
8313,1,2021,1696,7.158653846
8314,1,2021,5144,6.906153846
8315,1,2021,1925,7.7
8316,1,2021,1618,7.704301075
8317,1,2021,2948,6.434343434
8318,1,2021,3807,6.327552987
8319,1,2021,2296,6.723905724
8320,1,2021,4127,7.466119097
8321,1,2021,1870,8.237623762
8322,1,2021,2262,7.244525547
8323,1,2021,3944,7.649122807
8324,1,2021,2689,7.437106918
8325,1,2021,2331,6.467948718
8326,1,2021,2803,6.912429379
8327,1,2021,2164,8.511013216
8328,1,2021,1733,5.713178295
8329,1,2021,2497,7.107142857
8330,1,2021,2819,6.715068493
8331,1,2021,2071,7.177865613
8332,1,2021,3251,6.788968825
8333,1,2021,1628,7.608465608
8334,1,2021,2015,7.18699187
8335,1,2021,2124,6.940074906
8336,1,2021,3180,6.8808933
8337,1,2021,1581,7.155440415
8338,1,2021,1079,7.372093023
8339,1,2021,1584,7.982954545
8340,1,2021,1340,7.396226415
8341,1,2021,17537,6.576006929
8342,1,2021,4435,6.448739496
8343,1,2021,3238,7.563492063
8344,1,2021,2067,7.446721311
8345,1,2021,2208,6.68641115
8346,1,2021,1874,6.149425287
8347,1,2021,3459,6.83446712
8348,1,2021,3501,5.643809524
8349,1,2021,1713,7.186602871
8350,1,2021,6660,5.685800604
8351,1,2021,4555,5.728486647
8352,1,2021,3075,7.005208333
8353,1,2021,1422,7.572289157
8354,1,2021,1590,6.351851852
8355,1,2021,1406,6.960227273
8356,1,2021,1129,7.107913669
8357,1,2021,2052,5.309597523
8358,1,2021,1249,5.983240223
8359,1,2021,3192,7.229381443
8360,1,2021,2438,7.470383275
8361,1,2021,3431,6.905529954
8362,1,2021,3051,7.026385224
8363,1,2021,1387,7.117647059
8364,1,2021,2589,7.065420561
8365,1,2021,4020,7.384133612
8366,1,2021,2937,7.256410256
8367,1,2021,2173,7.353846154
8368,1,2021,1562,7.513661202
8369,1,2021,1774,7.519230769
8370,1,2021,1304,7.10625
8371,1,2021,2126,7
8372,1,2021,2534,7.325657895
8373,1,2021,1075,6.782608696
8374,1,2021,2831,7.065714286
8375,1,2021,1898,7.583710407
8376,1,2021,1449,7.333333333
8377,1,2021,4199,5.42703533
8378,1,2021,3256,7.869209809
8379,1,2021,3283,7.573298429
8380,1,2021,1930,7.266094421
8381,1,2021,3807,7.636363636
8382,1,2021,4144,7.103921569
8383,1,2021,1227,7.566433566
8384,1,2021,2517,7.471380471
8385,1,2021,1930,7.310344828
8386,1,2021,2687,6.546478873
8387,1,2021,1957,6.846774194
8388,1,2021,927,7.205357143
8389,1,2021,2175,6.555555556
8390,1,2021,2415,7.321799308
8391,1,2021,1822,6.686440678
8392,1,2021,3056,5.812080537
8393,1,2021,7005,5.912871287
8394,1,2021,4215,6.675182482
8395,1,2021,2422,7.287671233
8396,1,2021,2585,5.193236715
8397,1,2021,2976,6.521518987
8398,1,2021,1971,7.640350877
8399,1,2021,2681,7.045045045
8400,1,2021,804,6.805825243
8401,1,2021,4386,6.738515901
8402,1,2021,2320,7.165492958
8403,1,2021,3859,6.40655106
8404,1,2021,1546,6.813131313
8405,1,2021,3418,7.14797136
8406,1,2021,3397,6.815668203
8407,1,2021,872,6.596491228
8408,1,2021,1982,7.521551724
8409,1,2021,4885,6.761146497
8410,1,2021,1065,6.984962406
8411,1,2021,1148,6.609271523
8412,1,2021,3112,6.875949367
8413,1,2021,1421,6.706521739
8414,1,2021,1886,7.191304348
8415,1,2021,1333,6.617142857
8416,1,2021,1578,6.262672811
8417,1,2021,7673,5.539914163
8418,1,2021,2961,5.620224719
8419,1,2021,4201,6.038720539
8420,1,2021,1738,6.990740741
8421,1,2021,2534,7.589830508
8422,1,2021,2762,5.378190255
8423,1,2021,2961,7.292134831
8424,1,2021,1674,5.358778626
8425,1,2021,2060,6.387096774
8426,1,2021,1588,7.481283422
8427,1,2021,2196,6.65034965
8428,1,2021,1839,6.755274262
8429,1,2021,3600,6.259109312
8430,1,2021,1501,7.252747253
8431,1,2021,2821,7.911392405
8432,1,2021,4926,6.966019417
8433,1,2021,4111,6.770833333
8434,1,2021,1239,6.79245283
8435,1,2021,2894,7.109243697
8436,1,2021,983,8.333333333
8437,1,2021,2657,7.027190332
8438,1,2021,1793,7.267281106
8439,1,2021,2116,7.103448276
8440,1,2021,3124,7.229551451
8441,1,2021,1687,6.73853211
8442,1,2021,2297,7.322463768
8443,1,2021,2387,7.31010453
8444,1,2021,1809,6.775862069
8445,1,2021,3061,7.052631579
8446,1,2021,2418,6.385321101
8447,1,2021,2057,6.597014925
8448,1,2021,1593,7.663043478
8449,1,2021,1098,6.618055556
8450,1,2021,2254,7.126353791
8451,1,2021,3941,7.47311828
8452,1,2021,2311,7.419708029
8453,1,2021,1844,7.435779817
8454,1,2021,3612,7.064876957
8455,1,2021,2486,7.26
8456,1,2021,2206,7.473076923
8457,1,2021,1504,6.515
8458,1,2021,1908,7.008438819
8459,1,2021,2453,6.814696486
8460,1,2021,3020,7.058823529
8461,1,2021,3946,5.839721254
8462,1,2021,7411,5.763085399
8463,1,2021,3854,7.139534884
8464,1,2021,2514,5.192592593
8465,1,2021,1730,6.700892857
8466,1,2021,3272,6.676056338
8467,1,2021,3052,6.589552239
8468,1,2021,2307,6.760942761
8469,1,2021,1589,7
8470,1,2021,4738,7.694290976
8471,1,2021,1593,6.94
8472,1,2021,4317,6.886446886
8473,1,2021,2255,6.84965035
8474,1,2021,4356,6.731316726
8475,1,2021,2284,7.739463602
8476,1,2021,2726,7.51875
8477,1,2021,4056,4.952662722
8478,1,2021,1004,7.229508197
8479,1,2021,3888,5.366776316
8480,1,2021,1598,6.208144796
8481,1,2021,4107,8.079646018
8482,1,2021,9233,5.912096168
8483,1,2021,1966,6.492366412
8484,1,2021,1687,6.873239437
8485,1,2021,1494,6.95212766
8486,1,2021,1966,6.530769231
8487,1,2021,2062,6.697761194
8488,1,2021,2485,7.055194805
8489,1,2021,2998,5.896073903
8490,1,2021,2637,7.32278481
8491,1,2021,2138,6.517605634
8492,1,2021,3313,6.954326923
8493,1,2021,2757,6.813031161
8494,1,2021,3720,6.520242915
8495,1,2021,1653,6.759433962
8496,1,2021,2066,6.078767123
8497,1,2021,3400,6.877030162
8498,1,2021,1326,6.834319527
8499,1,2021,2747,7.00877193
8500,1,2021,1530,6.463414634
8501,1,2021,1217,7.244897959
8502,1,2021,2079,6.501805054
8503,1,2021,2133,7.007518797
8504,1,2021,1499,6.706185567
8505,1,2021,2264,6.992932862
8506,1,2021,3534,7.604878049
8507,1,2021,1338,6.188172043
8508,1,2021,2744,6.78125
8509,1,2021,2326,7.454545455
8510,1,2021,3972,6.936
8511,1,2021,3051,7.56741573
8512,1,2021,2936,7.76119403
8513,1,2021,4003,6.678846154
8514,1,2021,5984,7.473758865
8515,1,2021,1349,7.120481928
8516,1,2021,1560,6.669950739
8517,1,2021,2055,6.846153846
8518,1,2021,5730,5.858513189
8519,1,2021,3050,7.692307692
8520,1,2021,2224,6.846975089
8521,1,2021,2123,6.628158845
8522,1,2021,1707,6.811926606
8523,1,2021,3126,7.215789474
8524,1,2021,4219,7.102119461
8525,1,2021,2567,6.901538462
8526,1,2021,3653,7.350114416
8527,1,2021,5173,7.52970297
8528,1,2021,2654,7.347003155
8529,1,2021,1894,7.321585903
8530,1,2021,3341,7.492346939
8531,1,2021,1210,7.395833333
8532,1,2021,3118,6.401425178
8533,1,2021,5865,7.001364256
8534,1,2021,3606,7.11036036
8535,1,2021,2809,6.121827411
8536,1,2021,1446,7.022222222
8537,1,2021,5240,7.146189736
8538,1,2021,2385,6.973244147
8539,1,2021,3036,6.817010309
8540,1,2021,3480,7.6925
8541,1,2021,7,7
8542,1,2021,7620,5.586805556
8543,1,2021,6232,5.582802548
8544,1,2021,1691,7.383084577
8545,1,2021,3858,7.453947368
8546,1,2021,1790,6.489539749
8547,1,2021,3319,6.871733967
8548,1,2021,3054,7.146666667
8549,1,2021,3918,7.321276596
8550,1,2021,2199,7.213483146
8551,1,2021,1047,6.172413793
8552,1,2021,3013,6.818181818
8553,1,2021,1721,6.29787234
8554,1,2021,1482,6.97311828
8555,1,2021,1802,7.140271493
8556,1,2021,2536,7.073248408
8557,1,2021,2470,7.233333333
8558,1,2021,1013,6.738461538
8559,1,2021,2171,6.145214521
8560,1,2021,2785,6.681440443
8561,1,2021,1652,6.477272727
8562,1,2021,1455,7.088888889
8563,1,2021,2007,7.032
8564,1,2021,2260,6.314935065
8565,1,2021,1133,7.129496403
8566,1,2021,1392,7.436363636
8567,1,2021,3075,6.422705314
8568,1,2021,1321,6.63583815
8569,1,2021,3664,6.492842536
8570,1,2021,696,6.722222222
8571,1,2021,4283,7.276595745
8572,1,2021,2418,6.564263323
8573,1,2021,1309,7.291139241
8574,1,2021,2988,6.896825397
8575,1,2021,6496,5.835095137
8576,1,2021,1335,7.62987013
8577,1,2021,3145,7.619178082
8578,1,2021,1418,6.629032258
8579,1,2021,2763,7.078947368
8580,1,2021,2505,6.874213836
8581,1,2021,1480,7.043478261
8582,1,2021,1707,7.307317073
8583,1,2021,4268,6.675675676
8584,1,2021,2552,6.583333333
8585,1,2021,2468,7.006493506
8586,1,2021,3480,7.234597156
8587,1,2021,5726,5.699177438
8588,1,2021,1636,7.476683938
8589,1,2021,3104,6.426858513
8590,1,2021,2375,6.877076412
8591,1,2021,5119,7.302439024
8592,1,2021,2347,6.389240506
8593,1,2021,1383,7.070175439
8594,1,2021,1205,7.289655172
8595,1,2021,906,7.321100917
8596,1,2021,1546,7.010362694
8597,1,2021,2422,7.127516779
8598,1,2021,2879,6.64893617
8599,1,2021,815,5.617886179
8600,1,2021,1800,7.14479638
8601,1,2021,1250,6.770186335
8602,1,2021,996,7.291666667
8603,1,2021,2005,8.132420091
8604,1,2021,2421,6.931147541
8605,1,2021,4243,7.698151951
8606,1,2021,2082,7
8607,1,2021,1468,7.425287356
8608,1,2021,3059,6.989556136
8609,1,2021,2985,7.23480663
8610,1,2021,1832,7.026315789
8611,1,2021,1507,6.654822335
8612,1,2021,3190,6.683698297
8613,1,2021,1150,7.14893617
8614,1,2021,1227,7.208053691
8615,1,2021,2461,7.318644068
8616,1,2021,2989,7.10298103
8617,1,2021,1086,7.426356589
8618,1,2021,3425,7.037647059
8619,1,2021,1263,6.54491018
8620,1,2021,2117,6.503546099
8621,1,2021,3886,6.510638298
8622,1,2021,3096,7.817663818
8623,1,2021,1311,7.226415094
8624,1,2021,1995,6.247272727
8625,1,2021,3418,6.939534884
8626,1,2021,3921,7.063917526
8627,1,2021,2365,6.572347267
8628,1,2021,2278,7.378676471
8629,1,2021,4341,7.06133829
8630,1,2021,2600,7.490196078
8631,1,2021,1805,7.266055046
8632,1,2021,1631,6.612149533
8633,1,2021,2358,6.912751678
8634,1,2021,611,7.052631579
8635,1,2021,2184,6.856115108
8636,1,2021,3999,7.155419223
8637,1,2021,2617,7.521172638
8638,1,2021,1773,7.524038462
8639,1,2021,2179,7.011029412
8640,1,2021,2051,6.765151515
8641,1,2021,1203,7.232876712
8642,1,2021,659,7.8
8643,1,2021,4874,6.266467066
8644,1,2021,3649,6.862068966
8645,1,2021,2425,7.144781145
8646,1,2021,1650,6.466063348
8647,1,2021,1259,6.936708861
8648,1,2021,2713,6.734285714
8649,1,2021,1101,6.652777778
8650,1,2021,1628,6.691943128
8651,1,2021,2797,7.647058824
8652,1,2021,1815,6.531120332
8653,1,2021,2376,6.966216216
8654,1,2021,3744,6.846960168
8655,1,2021,3501,6.402542373
8656,1,2021,1978,6.782608696
8657,1,2021,1443,7.335260116
8658,1,2021,4453,7.275605214
8659,1,2021,2443,7.079734219
8660,1,2021,10943,7.33460657
8661,1,2021,3334,7.794195251
8662,1,2021,2539,7.246753247
8663,1,2021,2619,7.006116208
8664,1,2021,1994,6.964
8665,1,2021,2832,7.846875
8666,1,2021,1544,8.345454545
8667,1,2021,2077,7.007722008
8668,1,2021,1031,5.912751678
8669,1,2021,2408,6.808441558
8670,1,2021,3053,6.716455696
8671,1,2021,3010,7.130081301
8672,1,2021,1554,6.617647059
8673,1,2021,1691,6.343478261
8674,1,2021,2498,6.858044164
8675,1,2021,2483,7.548275862
8676,1,2021,2220,6.932142857
8677,1,2021,2610,6.942073171
8678,1,2021,2711,6.693181818
8679,1,2021,3513,7.066666667
8680,1,2021,812,7.03960396
8681,1,2021,2484,7.906810036
8682,1,2021,2647,6.84272997
8683,1,2021,2332,7.298932384
8684,1,2021,2400,8.33463035
8685,1,2021,3548,7.17551963
8686,1,2021,3378,7.045238095
8687,1,2021,4374,6.827956989
8688,1,2021,2664,6.356353591
8689,1,2021,1280,7.707482993
8690,1,2021,2207,7.296992481
8691,1,2021,2193,7.021978022
8692,1,2021,1467,6.924324324
8693,1,2021,2231,7.387218045
8694,1,2021,2807,7.042979943
8695,1,2021,1888,6.302325581
8696,1,2021,1584,7.154639175
8697,1,2021,2782,6.811797753
8698,1,2021,3729,6.387673956
8699,1,2021,1302,6.658823529
8700,1,2021,2842,6.63172043
8701,1,2021,599,6.973333333
8702,1,2021,1488,7.810650888
8703,1,2021,3504,6.934090909
8704,1,2021,905,8.288659794
8705,1,2021,3946,7.174273859
8706,1,2021,1582,6.637681159
8707,1,2021,1415,6.293814433
8708,1,2021,2072,7.06614786
8709,1,2021,2658,6.65129683
8710,1,2021,2272,6.491749175
8711,1,2021,3574,6.618843683
8712,1,2021,1083,7.15037594
8713,1,2021,2071,6.896946565
8714,1,2021,2475,6.932692308
8715,1,2021,2697,7.404984424
8716,1,2021,4021,7.206122449
8717,1,2021,2181,7.763052209
8718,1,2021,3972,6.712062257
8719,1,2021,1557,6.824120603
8720,1,2021,1505,6.905263158
8721,1,2021,1853,7.056521739
8722,1,2021,1869,6.779166667
8723,1,2021,2434,7.188552189
8724,1,2021,975,7.125
8725,1,2021,1349,7.13253012
8726,1,2021,1476,7.027173913
8727,1,2021,2012,7.225409836
8728,1,2021,1597,6.794117647
8729,1,2021,2411,6.412307692
8730,1,2021,1727,6.528384279
8731,1,2021,3905,7.082815735
8732,1,2021,977,6.237037037
8733,1,2021,1832,7.322727273
8734,1,2021,1207,7.388888889
8735,1,2021,3994,6.213381555
8736,1,2021,2634,6.566091954
8737,1,2021,1953,6.688976378
8738,1,2021,2457,6.034383954
8739,1,2021,1958,6.975510204
8740,1,2021,2038,7.180722892
8741,1,2021,3038,6.824742268
8742,1,2021,2657,7.408227848
8743,1,2021,2195,6.899280576
8744,1,2021,880,6.504273504
8745,1,2021,2433,6.819935691
8746,1,2021,2490,6.830188679
8747,1,2021,2201,6.605536332
8748,1,2021,910,6.836206897
8749,1,2021,3038,6.686075949
8750,1,2021,1903,6.454901961
8751,1,2021,4185,6.847744361
8752,1,2021,3642,7.017621145
8753,1,2021,1891,7.336283186
8754,1,2021,4758,7.239168111
8755,1,2021,2425,7.164983165
8756,1,2021,1834,6.943722944
8757,1,2021,1784,6.898230088
8758,1,2021,1643,6.93236715
8759,1,2021,2726,7.107142857
8760,1,2021,1249,7.051612903
8761,1,2021,2917,7.148044693
8762,1,2021,1623,7.547368421
8763,1,2021,2008,6.440740741
8764,1,2021,5498,7.330804249
8765,1,2021,1514,6.809278351
8766,1,2021,4596,7.277477477
8767,1,2021,2344,6.503205128
8768,1,2021,1049,7.536585366
8769,1,2021,1776,6.977477477
8770,1,2021,2464,6.336309524
8771,1,2021,3287,6.536697248
8772,1,2021,2727,7.210843373
8773,1,2021,1939,6.515503876
8774,1,2021,1487,7.30726257
8775,1,2021,1030,8.10619469
8776,1,2021,4155,6.663585952
8777,1,2021,1831,7.169642857
8778,1,2021,5573,6.853314528
8779,1,2021,7756,7.472131148
8780,1,2021,1926,7.096638655
8781,1,2021,1788,6.928888889
8782,1,2021,2839,6.54787234
8783,1,2021,3366,6.700228833
8784,1,2021,2300,6.779661017
8785,1,2021,2363,7.505415162
8786,1,2021,4300,7.173003802
8787,1,2021,2176,6.873188406
8788,1,2021,2473,6.556574924
8789,1,2021,3832,6.662
8790,1,2021,1769,6.977375566
8791,1,2021,1452,6.806451613
8792,1,2021,4102,7.02739726
8793,1,2021,3374,5.87755102
8794,1,2021,2080,6.942748092
8795,1,2021,3275,6.744680851
8796,1,2021,2677,6.725433526
8797,1,2021,1736,7.772727273
8798,1,2021,2535,6.376093294
8799,1,2021,1896,6.957983193
8800,1,2021,2736,7.762820513
8801,1,2021,2651,6.990936556
8802,1,2021,2143,6.512280702
8803,1,2021,2086,6.697416974
8804,1,2021,2684,7.057057057
8805,1,2021,1060,6.55
8806,1,2021,1684,7.68556701
8807,1,2021,2981,7.192307692
8808,1,2021,1497,6.555555556
8809,1,2021,1363,6.930232558
8810,1,2021,5600,6.796657382
8811,1,2021,2980,7.295264624
8812,1,2021,1701,5.886639676
8813,1,2021,2601,6.380681818
8814,1,2021,1610,6.142222222
8815,1,2021,1545,6.763819095
8816,1,2021,1959,6.935222672
8817,1,2021,3468,6.846153846
8818,1,2021,1605,7.316062176
8819,1,2021,5609,6.728275862
8820,1,2021,1762,6.407563025
8821,1,2021,1812,6.776824034
8822,1,2021,1689,7.535353535
8823,1,2021,3309,7.029126214
8824,1,2021,1950,6.249070632
8825,1,2021,1277,6.517647059
8826,1,2021,2767,6.807365439
8827,1,2021,4704,7.296819788
8828,1,2021,4714,6.881270903
8829,1,2021,2599,6.657817109
8830,1,2021,2752,6.638888889
8831,1,2021,4026,6.958498024
8832,1,2021,3661,6.628392484
8833,1,2021,1489,7.448863636
8834,1,2021,2443,6.451219512
8835,1,2021,3025,7.336088154
8836,1,2021,2604,7.728187919
8837,1,2021,1025,6.937984496
8838,1,2021,1113,6.42
8839,1,2021,2467,6.450151057
8840,1,2021,4041,6.678707224
8841,1,2021,2390,6.367283951
8842,1,2021,3655,6.80982906
8843,1,2021,4784,7.36013986
8844,1,2021,3244,6.539534884
8845,1,2021,2249,7.097472924
8846,1,2021,3710,7.224444444
8847,1,2021,1250,6.62195122
8848,1,2021,1967,7.090534979
8849,1,2021,1755,7.144186047
8850,1,2021,3077,7.83908046
8851,1,2021,2171,6.83032491
8852,1,2021,3817,7.076271186
8853,1,2021,1986,6.496212121
8854,1,2021,5481,6.5
8855,1,2021,2391,6.657051282
8856,1,2021,3208,6.174496644
8857,1,2021,1118,7.343283582
8858,1,2021,1623,6.912195122
8859,1,2021,3011,6.978779841
8860,1,2021,2079,6.368794326
8861,1,2021,2655,6.740524781
8862,1,2021,1693,7.682051282
8863,1,2021,2242,7.428571429
8864,1,2021,1757,7.01369863
8865,1,2021,4612,6.403536977
8866,1,2021,2516,6.356725146
8867,1,2021,2236,6.382838284
8868,1,2021,1852,6.437751004
8869,1,2021,1352,7.035714286
8870,1,2021,1062,6.969924812
8871,1,2021,4614,6.568144499
8872,1,2021,2292,7.788461538
8873,1,2021,2537,6.796923077
8874,1,2021,1531,7.360655738
8875,1,2021,3778,7.11827957
8876,1,2021,2612,6.388101983
8877,1,2021,1406,7.022857143
8878,1,2021,1498,6.848167539
8879,1,2021,1308,7.549019608
8880,1,2021,3646,6.413441955
8881,1,2021,996,6.976
8882,1,2021,955,6.772357724
8883,1,2021,3051,6.881136951
8884,1,2021,2079,7.11328125
8885,1,2021,1545,7.041666667
8886,1,2021,2882,7.132768362
8887,1,2021,3049,6.916883117
8888,1,2021,3399,7.18313253
8889,1,2021,1545,6.610837438
8890,1,2021,4468,7.074141049
8891,1,2021,2583,6.013586957
8892,1,2021,3223,6.421658986
8893,1,2021,1500,6.632653061
8894,1,2021,2150,6.31292517
8895,1,2021,2265,7.176895307
8896,1,2021,738,7.087912088
8897,1,2021,3062,6.320574163
8898,1,2021,2575,6.17270195
8899,1,2021,2193,7.326996198
8900,1,2021,333,6.952380952
8901,1,2021,2443,6.416413374
8902,1,2021,2057,7.444444444
8903,1,2021,3148,6.419811321
8904,1,2021,2306,7.381818182
8905,1,2021,4854,7.078333333
8906,1,2021,1675,7.297029703
8907,1,2021,3829,6.838114754
8908,1,2021,2923,7.387931034
8909,1,2021,810,8
8910,1,2021,3712,6.377733598
8911,1,2021,3046,6.939947781
8912,1,2021,1609,6.848780488
8913,1,2021,1242,6.85443038
8914,1,2021,1456,6.265
8915,1,2021,2250,6.946996466
8916,1,2021,1024,6.742424242
8917,1,2021,2001,6.556818182
8918,1,2021,4096,6.783269962
8919,1,2021,1553,6.994845361
8920,1,2021,2300,7.088028169
8921,1,2021,1811,6.947368421
8922,1,2021,1962,6.720472441
8923,1,2021,3082,6.981865285
8924,1,2021,1659,6.217391304
8925,1,2021,2209,6.700348432
8926,1,2021,1423,6.191919192
8927,1,2021,3261,7.106965174
8928,1,2021,1000,6.7
8929,1,2021,2700,7.20668693
8930,1,2021,2533,6.92476489
8931,1,2021,2671,6.724637681
8932,1,2021,2101,6.608695652
8933,1,2021,1724,7.648241206
8934,1,2021,2602,6.784431138
8935,1,2021,1856,6.961373391
8936,1,2021,1746,7.358851675
8937,1,2021,2196,7.548638132
8938,1,2021,2869,6.930555556
8939,1,2021,2710,6.772988506
8940,1,2021,1332,6.823529412
8941,1,2021,2838,6.353246753
8942,1,2021,1315,7.32278481
8943,1,2021,1008,6.790697674
8944,1,2021,2691,6.577464789
8945,1,2021,2862,6.769021739
8946,1,2021,2301,6.934482759
8947,1,2021,1087,7.379844961
8948,1,2021,2026,6.976377953
8949,1,2021,2221,6.350993377
8950,1,2021,2246,6.650684932
8951,1,2021,1778,6.933035714
8952,1,2021,3999,6.52354049
8953,1,2021,87,5.285714286
8954,1,2021,2436,6.140762463
8955,1,2021,3020,7.064171123
8956,1,2021,2318,6.694352159
8957,1,2021,3022,7.134770889
8958,1,2021,1056,7.524193548
8959,1,2021,2812,7.095100865
8960,1,2021,3045,6.368038741
8961,1,2021,2251,6.100946372
8962,1,2021,1521,7.324175824
8963,1,2021,3356,7.213235294
8964,1,2021,1676,7.512690355
8965,1,2021,2861,7.014005602
8966,1,2021,1260,7.031847134
8967,1,2021,4276,6.51142355
8968,1,2021,1775,6.476793249
8969,1,2021,2646,7.039513678
8970,1,2021,1013,7.08
8971,1,2021,2180,7.011029412
8972,1,2021,1897,7.186147186
8973,1,2021,5978,6.96
8974,1,2021,1725,6.344680851
8975,1,2021,2735,6.181102362
8976,1,2021,2252,6.407894737
8977,1,2021,2087,7.188235294
8978,1,2021,3396,7.230582524
8979,1,2021,1076,7.53968254
8980,1,2021,1926,6.332061069
8981,1,2021,3113,6.641277641
8982,1,2021,1763,7.276995305
8983,1,2021,3517,6.731277533
8984,1,2021,3261,5.938297872
8985,1,2021,3205,6.23476298
8986,1,2021,1720,6.615044248
8987,1,2021,1677,7.180487805
8988,1,2021,2362,6.352024922
8989,1,2021,1561,7.046632124
8990,1,2021,2221,6.198051948
8991,1,2021,2292,6.387096774
8992,1,2021,1095,7.488372093
8993,1,2021,1482,7.297752809
8994,1,2021,2200,5.984076433
8995,1,2021,3362,9.281345566
8996,1,2021,3967,6.890438247
8997,1,2021,1709,6.154811715
8998,1,2021,1414,6.607526882
8999,1,2021,2783,6.977077364
9000,1,2021,1486,7.320224719
9001,1,2021,2351,6.34375
9002,1,2021,4446,7.109489051
9003,1,2021,1267,6.827160494
9004,1,2021,2300,7.214285714
9005,1,2021,1749,6.375527426
9006,1,2021,2850,6.971910112
9007,1,2021,1333,6.622857143
9008,1,2021,1598,6.54245283
9009,1,2021,1419,7.347058824
9010,1,2021,2688,7.440251572
9011,1,2021,2382,7.263888889
9012,1,2021,2142,6.806569343
9013,1,2021,2092,5.976666667
9014,1,2021,2972,6.4275
9015,1,2021,1931,7.511013216
9016,1,2021,1805,7.126126126
9017,1,2021,2820,6.55227882
9018,1,2021,3707,6.746861925
9019,1,2021,3531,6.561027837
9020,1,2021,2520,7.276315789
9021,1,2021,2834,7.262390671
